living_area_sqft,bedrooms,bathrooms,property_age,lot_size,parking_spaces,property_condition,neighborhood_quality,distance_to_transit,distance_to_school,crime_index,accessibility_score,local_income,unemployment_rate,inflation_rate,property_price
3285.2,4,3.0,12.8,17774.1,2,Average,9.94,0.97,1.66,12.69,10.0,170.98,4.49,3.32,101.35
1636.4,1,1.0,5.8,5921.9,0,Good,7.05,1.2,0.93,44.2,10.0,99.78,2.82,4.51,46.91
1493.2,1,1.0,54.9,4194.6,1,Average,5.12,1.72,4.75,60.31,10.0,52.95,5.28,3.26,32.87
2356.6,3,2.0,26.1,7236.6,2,Good,6.39,2.41,1.91,44.93,9.02,95.13,7.16,2.58,67.16
1647.0,2,2.0,65.0,5048.4,1,Good,6.89,0.7,0.48,46.86,10.0,109.11,4.98,1.8,52.4
2493.7,4,3.0,8.2,9797.8,2,Excellent,7.34,3.38,1.98,47.21,10.0,95.89,5.57,3.7,66.76
2145.3,4,3.0,78.9,8195.8,1,Average,9.22,2.51,8.28,16.04,10.0,134.32,6.41,3.63,51.98
1175.5,3,1.5,17.0,4811.3,2,Fair,8.8,1.36,3.38,29.54,10.0,128.09,4.44,3.83,46.03
3434.5,5,4.0,20.9,10167.1,1,Average,6.86,3.98,4.51,35.98,10.0,107.49,6.41,3.48,72.18
3746.4,5,4.0,0.7,15805.0,3,Good,6.43,2.51,4.65,33.24,10.0,109.97,7.3,3.0,87.29
1612.5,2,1.5,6.2,5739.6,0,Good,7.21,6.08,0.74,30.07,9.63,106.79,3.25,2.81,64.86
1744.6,2,2.0,43.2,10171.2,1,Good,5.41,6.39,3.96,51.21,8.3,94.83,6.45,3.43,40.07
2208.5,3,2.5,9.9,5386.9,2,Fair,8.26,12.74,1.56,37.11,6.8,94.85,3.57,4.14,53.59
2246.3,3,2.0,58.2,12628.2,2,Fair,6.13,0.42,2.27,44.77,10.0,82.06,4.35,1.8,58.71
2516.2,4,3.0,4.3,15055.6,3,Average,7.38,1.86,1.62,26.44,9.84,105.13,6.44,4.1,74.32
4038.3,6,5.0,65.0,19618.5,4,Good,9.58,2.43,0.95,10.13,10.0,121.14,5.55,3.18,108.7
1878.2,3,2.5,21.5,9865.9,1,Average,7.5,1.05,2.72,13.35,10.0,111.29,4.7,3.27,63.05
1511.1,3,2.0,27.0,9824.3,2,Average,6.92,8.36,8.23,36.05,8.07,99.71,7.66,3.92,39.03
1233.0,2,1.5,9.1,4362.6,3,Good,5.57,0.5,4.08,45.9,10.0,82.67,4.84,3.27,48.15
1547.2,2,2.0,42.8,9063.0,1,Average,6.36,1.99,3.31,26.95,10.0,110.51,6.41,3.57,46.92
1975.2,4,3.5,14.2,10174.3,2,Good,4.46,0.86,0.76,54.87,10.0,77.41,4.86,2.17,50.31
3744.7,5,3.5,20.6,19339.8,3,Excellent,7.46,3.87,0.82,33.93,10.0,95.62,5.7,3.19,103.44
1667.1,2,2.0,1.8,7878.2,1,Excellent,2.66,4.11,0.2,54.0,9.37,47.12,5.74,3.78,43.39
2161.0,4,3.0,18.0,8963.6,1,Average,8.24,6.79,1.57,18.68,9.98,130.34,5.29,3.11,63.43
1986.7,3,2.0,38.0,10568.7,2,Average,7.82,1.88,1.9,36.68,10.0,117.69,3.64,3.15,56.98
3028.8,5,3.5,3.5,14782.1,3,Average,6.68,4.97,1.95,27.32,9.89,118.53,5.5,3.52,80.15
4838.8,6,4.5,24.1,24418.5,2,Fair,5.54,2.75,1.82,41.72,10.0,100.57,4.56,3.72,101.35
1659.4,4,2.5,0.5,5828.1,2,Excellent,6.47,5.55,0.65,37.89,10.0,93.97,4.7,4.54,63.54
1683.6,3,2.0,46.9,6974.4,1,Excellent,3.31,0.49,2.8,57.31,10.0,83.12,5.85,3.73,44.12
2879.7,4,3.0,65.0,12750.4,1,Fair,7.98,2.19,8.27,27.45,10.0,138.05,5.78,4.41,71.4
2536.8,3,3.0,7.9,9814.8,1,Average,6.21,0.72,1.58,48.45,10.0,71.36,4.37,3.33,61.86
3813.7,6,5.0,2.0,14080.6,2,Good,9.23,5.2,2.12,25.12,9.27,131.56,5.44,1.8,95.04
2451.3,3,2.0,19.3,8821.0,2,Good,7.21,0.73,4.81,28.8,10.0,100.17,5.22,3.08,57.2
1762.1,2,1.5,0.5,7449.5,1,Average,6.92,0.23,6.22,37.2,10.0,100.89,4.25,2.79,54.46
2457.1,2,2.5,11.9,9958.1,1,Average,7.22,8.69,1.67,38.35,7.34,96.62,4.32,3.35,68.16
2945.5,4,3.5,5.7,8513.7,2,Excellent,4.74,2.32,2.27,49.67,8.71,66.38,4.34,3.16,72.09
2662.9,4,3.0,11.5,14213.0,3,Good,5.69,13.68,2.93,34.62,6.02,103.03,5.19,3.6,74.53
2386.4,4,3.0,0.3,12294.0,2,Excellent,6.74,2.13,3.21,37.03,10.0,86.15,4.87,2.9,66.92
2902.5,4,3.0,1.0,15268.5,3,Good,5.96,3.06,1.52,34.86,10.0,94.79,5.43,3.56,71.33
3008.7,4,3.5,0.3,10079.3,2,Average,5.46,4.56,2.94,40.23,9.89,68.93,4.23,3.68,78.83
3241.4,6,4.0,17.4,15690.1,4,Average,5.99,1.25,4.35,39.21,10.0,111.68,5.01,3.43,80.53
2507.5,5,3.5,14.8,11490.0,3,Good,6.58,0.66,1.98,33.57,10.0,101.08,5.09,2.3,67.95
1884.7,2,1.0,4.8,10984.4,1,Average,10.0,3.66,4.06,9.35,10.0,150.43,5.56,4.07,64.08
2103.5,4,2.5,18.7,11038.2,2,Average,5.91,2.49,3.15,27.43,10.0,95.75,6.82,3.86,60.03
3048.1,5,3.5,38.8,14215.7,2,,5.28,5.81,0.81,43.99,9.08,82.18,6.38,3.26,70.85
1501.3,3,2.0,5.8,8682.6,2,Good,6.23,0.35,3.05,19.62,10.0,97.55,5.12,2.04,53.52
2273.4,4,2.5,32.1,7846.8,3,Average,9.2,2.72,2.56,8.0,10.0,151.94,3.45,3.63,63.64
1741.2,1,1.0,19.6,4894.2,1,Good,9.33,0.86,0.43,15.06,10.0,119.75,4.64,3.0,57.34
2018.4,3,2.0,0.6,9922.4,2,Average,10.0,3.27,0.88,23.19,10.0,104.31,6.21,2.99,65.89
3125.8,6,4.5,8.5,11317.4,4,Fair,6.61,4.77,3.04,40.51,9.34,90.0,5.14,3.34,82.33
2136.4,3,2.5,12.8,7940.8,2,Good,7.65,1.18,1.56,29.73,10.0,96.1,3.82,4.49,59.25
2030.9,3,1.5,23.7,9582.9,1,Excellent,4.61,2.3,6.59,45.42,10.0,91.57,4.97,3.51,52.28
1241.5,2,1.0,6.1,3454.4,2,Good,5.86,1.94,2.13,38.84,10.0,89.97,4.68,3.32,47.7
2594.6,2,2.0,65.0,12433.0,2,Fair,4.49,4.7,2.39,60.0,8.41,88.25,6.59,3.01,58.09
2504.7,5,3.5,20.8,14780.6,3,Fair,7.35,3.13,2.33,20.37,9.44,109.99,4.56,3.42,67.02
4260.5,6,4.5,8.4,15332.3,3,Excellent,6.57,0.61,3.73,29.39,10.0,100.67,5.66,3.4,97.34
1794.1,3,2.0,1.8,7369.3,2,Average,6.91,12.24,2.79,40.9,7.16,106.73,5.96,3.85,54.19
2157.5,3,2.5,3.6,7125.2,3,Excellent,4.98,7.99,0.64,42.04,8.0,102.95,3.84,3.0,51.91
2180.4,4,2.5,12.0,7190.4,2,Good,8.03,2.97,0.61,39.32,10.0,119.97,4.38,2.79,64.76
3470.7,6,4.5,12.3,10853.9,2,Average,2.17,5.01,0.82,72.23,7.61,65.45,4.73,3.07,74.37
1932.6,3,2.0,26.3,5967.5,0,Good,6.05,0.26,2.22,46.65,10.0,109.17,5.35,3.33,56.12
2203.2,3,2.5,23.3,9162.6,2,Average,6.31,0.92,1.6,24.45,10.0,95.26,4.55,3.38,62.2
2472.0,5,3.5,4.0,10028.5,2,Average,2.86,4.87,3.91,71.91,8.84,56.87,3.69,3.39,50.38
2133.1,2,1.5,16.3,10832.1,1,Average,7.19,0.56,2.47,24.33,10.0,102.41,4.09,2.66,53.92
1709.1,3,2.0,0.4,11071.1,1,Good,6.19,0.34,2.98,41.66,10.0,114.13,6.23,3.34,64.16
2138.7,3,2.5,9.2,11867.4,1,Excellent,7.51,3.26,5.05,26.75,9.92,98.19,7.48,3.91,63.82
2909.6,6,4.5,26.0,13346.0,2,Average,10.0,0.31,5.68,12.2,10.0,129.88,5.54,4.35,81.52
1395.1,2,1.0,9.2,,1,Fair,7.08,0.85,1.98,22.92,10.0,102.6,6.39,4.14,42.03
2093.4,4,3.5,32.5,11303.3,3,Fair,8.25,0.47,6.47,10.62,10.0,103.81,5.59,3.35,61.51
1563.9,3,2.0,65.0,6386.3,2,Fair,8.99,2.65,1.35,19.09,10.0,120.06,5.97,3.28,47.65
3035.9,4,3.0,16.8,9567.5,1,Average,7.39,3.82,2.27,24.76,9.7,125.84,6.01,4.33,78.34
1172.5,1,1.0,2.8,6253.2,0,Good,4.94,0.85,5.2,39.3,10.0,90.95,5.95,3.32,35.69
1643.2,3,2.0,8.6,7502.7,2,Excellent,3.55,2.22,4.34,45.36,10.0,59.91,5.59,4.05,54.17
2280.2,4,2.5,0.2,8396.9,3,Good,7.17,0.27,2.6,8.0,10.0,118.74,5.36,3.38,80.08
3456.2,6,4.0,16.6,20064.1,4,Average,5.78,1.18,0.89,41.88,10.0,120.61,4.75,1.8,89.96
1952.7,3,2.0,31.0,12841.3,1,Average,8.81,0.83,1.05,15.65,10.0,130.7,5.78,3.9,56.58
1645.3,2,1.5,17.9,7320.7,2,Average,5.64,0.78,0.82,35.0,10.0,109.8,5.54,4.12,54.91
3859.9,6,5.0,27.8,14806.3,2,Good,6.47,1.02,4.06,36.2,10.0,111.38,4.2,3.15,88.93
1203.7,2,1.0,29.0,5440.3,1,Excellent,4.41,5.44,1.91,60.15,8.94,71.64,6.51,2.53,34.55
925.6,1,1.0,34.3,5983.8,1,Average,5.88,9.77,4.13,42.25,6.97,95.39,6.29,4.54,29.71
2330.9,5,3.5,5.6,7416.0,1,Excellent,4.8,4.12,3.05,44.16,8.49,87.6,5.41,3.29,63.47
1676.2,3,2.0,36.9,8550.8,3,Excellent,4.97,0.44,0.97,65.66,10.0,71.69,6.5,3.14,48.84
1397.7,3,2.5,19.1,9700.3,3,Average,6.4,3.37,3.38,35.75,9.87,62.13,6.0,3.74,50.86
2560.4,3,2.5,6.2,8837.1,2,Average,5.41,4.44,1.72,34.13,8.36,75.51,4.72,5.45,64.38
2176.2,4,2.0,65.0,11726.8,2,Average,10.0,0.58,8.11,13.62,10.0,109.79,3.2,3.76,54.46
1640.2,4,3.0,54.0,9610.4,2,Average,8.0,1.32,2.13,23.54,10.0,106.53,3.17,3.53,61.86
1276.5,1,1.0,15.4,5796.9,2,Average,8.45,1.99,0.87,31.38,10.0,98.3,6.59,3.45,52.54
2711.8,5,3.0,33.4,14303.5,2,Good,6.3,1.39,5.24,31.55,10.0,109.78,5.17,4.64,74.3
2508.8,4,3.0,5.5,8442.2,2,Fair,6.69,2.54,2.54,34.95,10.0,85.38,4.79,3.8,68.33
1930.0,2,1.5,9.7,10625.5,2,Average,5.73,0.65,3.55,33.75,10.0,98.47,4.47,4.05,54.88
3813.6,6,5.0,3.7,18816.2,2,Good,10.0,2.08,2.24,14.37,10.0,150.73,5.27,3.63,98.45
1374.0,3,2.5,13.2,4867.5,2,Good,6.3,4.43,2.63,37.19,9.88,107.32,6.21,3.8,50.47
1171.5,1,1.0,12.3,6364.0,0,Excellent,5.41,2.18,0.68,44.9,10.0,61.1,4.31,3.19,51.18
1568.4,3,2.5,4.3,8354.9,1,Average,5.14,0.96,5.01,42.93,10.0,99.86,5.3,3.53,51.02
1966.6,2,1.5,20.1,8654.8,1,Average,7.1,5.38,1.99,30.28,8.93,112.58,8.12,2.89,59.49
2175.8,2,2.5,2.3,7734.7,2,Fair,9.06,1.8,0.63,8.0,10.0,140.42,7.2,3.02,73.86
1836.4,3,2.0,1.1,7333.6,1,Average,8.46,1.97,3.45,27.13,10.0,147.87,2.74,3.77,63.08
2260.2,4,3.5,8.7,10379.0,2,Fair,5.14,1.62,4.21,53.55,10.0,95.21,3.2,2.87,57.71
1289.4,2,2.0,9.5,7921.6,1,Average,5.09,1.29,0.74,48.7,9.58,67.03,7.19,3.5,40.17
3312.0,6,4.5,6.9,18304.3,3,Good,8.74,3.15,8.5,17.1,10.0,134.69,6.19,3.12,89.01
1941.6,3,2.0,5.4,8328.9,3,Good,10.0,0.87,4.24,8.0,10.0,118.95,5.26,2.56,63.48
2954.4,5,3.5,67.4,14188.0,2,Average,6.24,4.89,2.17,51.63,8.94,95.87,5.78,3.57,75.64
2252.9,4,2.0,3.2,8899.9,3,Good,8.67,2.3,2.51,32.0,10.0,117.68,4.85,3.98,75.94
2344.6,4,3.0,9.3,6361.5,2,Good,3.86,7.08,4.61,58.87,6.47,69.54,4.47,2.41,45.97
2439.2,4,3.0,42.3,11449.9,2,Fair,4.98,9.14,3.22,56.34,7.18,61.16,6.0,3.86,59.13
2337.2,5,3.5,4.6,10731.7,2,Fair,4.68,1.75,1.38,61.69,9.34,59.33,5.09,2.56,56.95
2502.3,3,1.5,20.8,11839.6,1,Good,7.24,0.75,4.2,39.08,10.0,101.99,6.15,4.42,63.73
3181.8,6,4.0,2.8,16711.7,2,Excellent,6.18,2.45,5.94,31.7,10.0,92.93,4.6,3.83,86.87
2140.5,3,2.0,7.9,9765.0,2,Excellent,6.93,1.21,1.35,30.71,10.0,98.72,5.98,2.41,62.14
2561.0,3,2.5,7.0,11644.5,2,Good,8.69,1.98,2.04,20.41,10.0,145.29,5.54,4.04,73.57
1936.4,4,3.0,49.8,5996.0,2,Good,5.32,1.72,1.74,45.56,10.0,92.16,3.73,2.94,51.35
3307.8,5,4.0,10.1,20377.4,2,Good,6.67,2.12,1.19,39.81,10.0,107.24,6.82,2.68,85.15
1577.0,3,2.5,21.1,8590.5,2,Good,4.09,2.41,6.2,59.78,10.0,66.7,3.65,3.94,43.88
3753.1,6,4.0,16.6,20233.7,3,Good,8.59,3.36,3.28,24.17,9.33,104.35,6.66,4.31,96.18
1970.3,3,2.5,2.7,8761.1,2,Good,8.47,0.21,5.8,8.0,10.0,122.39,5.7,3.76,60.1
1211.0,2,1.5,50.5,6250.4,0,,7.15,1.15,2.7,37.14,9.72,132.54,5.9,3.12,45.82
2089.8,4,3.0,7.6,7163.3,2,Average,6.72,0.8,4.25,40.43,10.0,105.37,4.66,3.53,56.15
1574.4,3,2.0,0.8,5400.3,3,Good,5.58,4.17,0.77,57.36,10.0,104.8,4.79,2.96,58.75
2681.8,5,4.0,6.4,12262.5,2,Average,3.99,5.91,1.2,48.87,8.99,88.21,5.2,3.27,70.42
1590.1,1,1.5,7.4,9563.2,1,Good,7.05,4.34,4.12,15.88,8.81,113.91,3.78,3.71,43.84
1709.3,3,2.0,1.8,5910.5,2,Average,7.86,11.96,1.71,23.6,6.2,118.49,5.83,2.33,56.23
1031.4,1,1.0,17.4,3856.3,1,Good,10.0,0.46,4.45,14.51,10.0,126.17,4.81,3.73,36.46
1705.6,4,3.0,7.7,7586.5,3,Good,5.79,2.2,3.82,37.91,10.0,88.69,2.87,2.34,52.96
855.5,2,1.0,17.9,3622.9,1,Good,6.99,7.55,2.24,43.62,8.95,100.29,7.28,2.44,40.48
1147.8,2,2.0,0.1,6798.5,2,Good,8.51,1.43,2.67,14.69,10.0,127.44,5.49,3.89,52.78
2607.5,5,3.5,65.0,13947.9,3,Average,8.56,5.39,2.12,21.68,9.05,103.64,5.56,2.77,76.98
2630.8,3,1.5,3.4,10620.7,2,Good,5.38,2.84,2.63,43.16,10.0,79.34,4.44,2.66,69.63
2319.0,5,3.5,19.4,11533.9,2,Average,6.0,12.5,4.95,61.05,4.64,99.63,5.57,3.18,52.82
1424.5,4,2.5,22.6,7793.1,2,Fair,5.55,1.68,1.01,36.83,10.0,79.05,6.01,2.96,43.03
1965.1,3,2.5,3.4,11542.6,2,Good,4.88,1.93,0.64,54.24,10.0,68.26,3.6,3.57,67.22
1995.7,4,3.0,2.1,10477.0,2,Good,9.15,0.77,2.65,8.0,10.0,119.13,5.86,3.53,68.93
1332.2,2,1.5,3.0,6384.2,2,Excellent,6.61,0.76,1.26,38.08,10.0,97.23,4.03,2.66,45.77
3381.9,5,4.5,5.1,10326.8,3,Good,6.37,6.51,1.85,33.11,8.06,64.88,3.78,2.12,77.54
2716.4,4,3.0,3.3,9361.0,1,Fair,6.95,1.87,4.3,42.4,9.97,94.43,4.23,3.25,68.0
1849.5,3,2.5,20.2,6365.4,1,Average,6.6,3.3,4.48,40.66,9.5,114.2,7.51,4.23,47.17
2017.1,3,2.5,9.8,8765.8,2,Good,6.1,4.67,2.25,40.37,9.69,99.71,6.06,3.35,70.2
2149.4,4,3.0,13.9,13188.9,1,Good,5.13,2.05,2.85,34.28,10.0,89.87,5.18,3.14,58.91
977.9,2,1.5,0.9,4728.6,2,Good,9.32,10.04,2.8,17.02,7.21,106.56,7.07,4.7,43.21
1832.6,2,1.5,35.6,10242.4,1,Fair,5.47,9.11,3.17,41.77,6.79,82.15,4.19,3.96,37.47
1573.9,3,2.0,3.4,7584.6,2,Average,4.83,3.85,6.72,55.26,9.56,78.87,4.07,2.1,49.84
1407.3,3,1.5,8.0,5491.1,2,Good,6.35,14.0,0.99,28.83,7.7,104.58,4.19,3.19,46.19
1811.0,3,2.5,1.3,10962.9,1,Fair,10.0,0.21,4.37,16.57,10.0,155.55,7.27,3.57,66.62
3748.8,6,4.5,2.6,15021.9,3,Good,5.02,0.23,2.48,53.07,10.0,96.11,6.16,2.6,94.7
2500.6,3,3.0,19.7,12474.5,1,Good,7.78,0.42,1.22,16.04,10.0,106.24,4.3,3.18,74.36
1636.1,3,2.5,21.2,6252.7,2,Good,6.06,9.4,2.05,38.28,6.91,86.78,4.44,3.42,50.57
2441.6,3,2.5,20.3,14537.9,0,Good,6.94,3.17,2.45,29.61,9.38,124.59,5.51,3.23,60.95
3261.0,4,3.0,14.5,15721.0,2,Good,8.16,8.61,0.7,31.8,7.95,113.8,3.95,2.49,74.63
2761.8,4,3.5,54.9,15227.9,2,Average,3.4,0.63,2.52,55.52,10.0,49.0,5.0,4.5,54.06
2040.3,3,2.5,12.7,6442.4,2,Average,4.89,0.3,1.96,49.97,10.0,78.3,4.11,3.6,55.91
1593.3,2,2.0,10.7,6647.1,2,Average,8.13,2.71,1.56,29.87,10.0,137.44,5.12,2.76,66.66
2551.4,4,3.5,5.1,14051.9,1,Average,6.68,0.82,7.42,37.93,10.0,89.1,6.1,4.06,64.12
2293.2,4,3.0,1.9,11939.8,2,Good,6.88,6.49,1.81,18.7,8.51,98.13,7.12,3.34,71.9
2733.4,4,3.0,14.3,8065.3,2,Average,7.78,1.95,0.44,23.52,10.0,102.39,3.48,4.14,76.93
2495.7,3,2.0,6.8,9273.8,2,Average,4.9,4.91,3.59,53.49,10.0,94.72,5.86,3.32,59.08
2885.2,5,3.5,13.4,12559.4,3,Good,8.4,2.53,2.69,27.09,10.0,125.62,5.95,2.29,79.36
1656.8,2,1.5,4.2,,1,Excellent,7.98,2.61,0.63,8.0,10.0,129.68,4.95,2.6,59.37
3168.7,5,4.0,32.8,15347.8,2,Good,6.93,3.86,6.57,31.46,10.0,126.59,4.55,4.26,77.12
2141.3,4,3.0,65.0,,1,Fair,7.34,1.51,2.36,39.45,10.0,88.27,4.55,4.17,58.07
4131.3,6,4.5,7.0,16455.4,3,Good,8.6,9.71,1.87,25.42,8.1,113.24,3.16,2.4,103.9
1569.9,3,2.0,33.3,7269.0,2,Excellent,5.43,1.84,4.23,49.79,10.0,81.39,6.06,4.44,47.46
3668.7,6,5.0,37.1,15636.3,3,Good,7.69,1.82,4.5,43.09,10.0,114.4,4.36,4.17,88.29
2141.5,3,2.5,65.0,11009.1,1,Fair,9.64,4.13,2.11,10.73,9.75,142.94,3.36,2.92,59.23
1590.8,4,2.5,7.6,10294.5,2,Average,7.65,3.44,5.26,30.25,10.0,106.13,5.56,3.34,60.19
1686.9,3,2.0,25.4,6224.1,2,Average,6.1,14.0,1.84,32.41,6.12,85.46,5.54,1.8,47.1
1786.3,3,1.5,4.7,9352.9,1,Excellent,10.0,,0.39,8.0,8.92,153.39,6.13,2.87,74.27
2318.0,4,3.5,17.6,8008.5,2,Excellent,6.92,1.27,0.79,29.01,10.0,112.17,7.2,3.24,65.86
2399.4,4,3.0,22.0,8685.5,1,Average,9.02,0.54,2.41,22.91,10.0,133.12,5.24,3.63,66.73
1634.7,3,1.5,24.3,5420.8,2,Average,5.74,0.56,3.9,39.11,10.0,60.98,4.87,3.31,54.44
1981.2,5,3.5,4.2,7132.2,2,Good,8.42,1.64,5.29,29.01,10.0,138.75,4.77,3.5,74.93
4229.3,6,5.0,34.0,14528.2,3,Average,5.52,2.28,4.24,34.13,10.0,91.01,4.88,2.67,85.3
3657.9,6,4.5,9.8,13034.0,3,Average,7.08,3.44,5.07,36.71,10.0,104.18,4.39,3.64,83.14
2327.9,4,3.5,4.4,13278.7,3,Good,5.41,6.44,0.65,49.8,7.73,75.72,4.72,4.66,67.63
2025.0,4,3.0,14.1,10806.2,2,Fair,9.92,14.0,4.32,12.91,5.93,130.24,4.41,3.73,65.65
2083.9,2,1.5,35.8,11594.3,2,Good,6.1,1.88,4.03,48.12,9.94,82.7,4.06,3.43,51.18
2476.8,3,2.5,61.5,11241.6,1,Fair,4.51,2.72,4.88,48.26,9.42,48.85,7.11,2.84,48.48
1396.9,2,1.5,24.8,4219.7,1,Fair,6.67,3.14,1.51,32.08,10.0,90.27,6.72,3.13,46.2
1826.1,2,1.5,0.1,8324.2,2,Good,7.47,2.82,3.03,23.38,9.59,88.48,3.15,2.42,59.19
1114.3,1,1.0,2.6,3945.1,2,Average,6.45,0.5,1.6,36.27,10.0,98.35,5.55,2.32,42.91
2297.8,4,2.5,1.4,9374.9,3,Average,5.04,0.59,2.15,47.8,10.0,66.8,5.13,3.35,69.07
2506.2,3,3.0,1.9,12300.7,2,Good,8.37,7.23,0.2,27.2,9.32,131.44,5.36,3.82,72.54
1687.3,2,1.5,8.7,8807.9,1,Good,8.77,3.8,1.76,24.44,9.92,102.51,3.6,2.76,65.12
3466.5,6,4.0,7.4,13119.8,4,Good,3.53,3.83,1.88,61.72,8.53,82.36,3.17,4.3,81.32
1301.1,3,2.0,2.2,4877.6,2,Excellent,4.92,5.6,4.61,44.71,9.81,93.31,5.14,2.98,42.66
1196.9,1,1.0,38.5,2882.8,2,Average,6.21,0.48,1.93,42.94,10.0,81.52,4.79,3.33,41.23
2161.5,4,3.0,17.2,6465.8,1,Good,5.54,1.92,1.55,57.63,9.95,87.44,4.6,4.11,57.01
2882.7,5,3.5,28.7,9553.6,3,Good,7.45,1.11,3.43,19.22,10.0,98.68,4.97,3.17,70.97
3602.5,6,4.5,8.4,17245.3,3,Excellent,9.81,3.66,2.57,8.0,10.0,145.93,5.86,3.87,110.93
1701.7,4,2.5,9.5,,2,Excellent,5.81,0.97,3.31,43.0,10.0,117.06,6.17,3.83,60.41
2914.7,6,4.0,6.9,15327.6,4,Good,9.34,3.97,2.68,8.0,9.91,148.92,4.12,2.89,88.58
1971.4,3,2.5,10.4,8732.2,2,Good,3.86,1.77,2.55,45.87,10.0,59.73,4.22,2.91,53.39
1881.0,3,2.5,17.0,5651.5,1,Average,7.32,2.05,3.06,33.59,9.96,110.79,5.37,4.32,63.4
2722.4,4,3.5,12.2,13331.9,2,Average,5.43,5.65,3.91,33.25,8.34,108.75,6.55,4.39,74.53
2510.7,4,3.5,32.8,11999.2,2,Fair,7.36,1.57,3.0,40.65,10.0,116.97,4.96,3.87,62.94
1150.9,3,2.0,41.5,5630.7,1,Average,3.34,1.15,4.58,59.25,8.46,77.53,5.36,2.75,33.75
3350.2,4,3.5,11.4,17904.3,3,Excellent,4.19,6.28,2.55,50.55,8.28,82.26,3.7,4.05,78.6
3239.0,5,4.5,4.9,8975.1,3,Average,7.36,3.9,2.66,22.54,10.0,110.66,2.78,3.19,88.01
1605.3,4,3.0,52.3,5617.7,2,Fair,5.37,1.86,2.97,46.16,10.0,85.74,7.74,2.45,40.35
2295.1,4,2.5,23.9,,2,Average,5.92,,1.65,29.45,10.0,76.11,5.5,2.92,51.77
2375.4,4,3.0,18.4,12853.5,2,Average,9.81,1.57,2.85,8.0,10.0,127.04,4.08,3.23,69.15
2189.1,4,3.0,24.6,7504.7,3,Good,6.75,2.76,4.97,22.93,10.0,89.97,2.84,4.21,69.77
1648.1,3,2.5,1.4,4378.2,0,Average,8.12,0.68,6.56,33.12,10.0,113.49,6.79,2.8,49.04
1579.6,4,2.5,1.3,10653.3,2,Good,5.13,7.22,1.56,38.53,8.35,85.43,4.16,2.68,57.9
1980.4,3,2.0,3.0,7690.6,2,Excellent,4.09,2.78,3.73,42.73,10.0,70.48,4.16,3.04,59.38
3012.3,6,4.0,2.9,10476.4,4,Excellent,6.35,1.76,3.82,35.76,10.0,101.1,4.41,3.31,81.05
2416.9,6,4.0,9.8,10299.9,3,Average,3.82,2.91,2.53,72.75,9.49,78.2,5.35,3.9,61.61
1755.1,3,2.5,3.1,10523.4,2,Good,5.24,0.76,3.64,54.69,10.0,79.47,5.9,3.83,52.27
2617.8,4,2.5,34.7,8558.6,2,Fair,6.93,0.46,3.72,24.84,10.0,115.0,4.87,1.8,61.8
800.0,2,1.0,15.5,5047.8,1,Average,6.3,2.74,4.47,28.79,10.0,113.38,4.05,3.13,29.12
2987.1,5,3.0,8.3,14816.6,3,Average,7.1,0.43,1.04,24.1,10.0,112.49,7.73,3.49,78.33
1086.9,3,2.5,1.3,4875.9,2,Good,7.58,3.66,1.81,21.17,10.0,104.55,4.66,2.75,49.44
1760.1,3,2.5,16.1,9145.4,2,Average,4.35,5.35,2.93,54.8,7.83,88.25,5.21,2.81,47.46
1350.3,2,1.5,2.2,8450.4,0,Average,4.8,14.0,4.48,45.08,4.9,87.01,3.55,3.87,39.75
1270.1,1,1.0,24.5,5374.1,1,Average,2.58,4.89,1.48,55.51,9.22,63.32,5.84,3.91,34.53
2999.8,6,4.5,29.2,9951.7,2,Fair,5.83,11.89,2.16,27.52,6.11,113.57,6.4,3.27,63.54
1696.5,3,2.5,14.1,8988.1,1,Excellent,7.83,0.27,0.91,42.89,10.0,124.93,4.25,3.7,60.25
2255.8,3,2.5,2.9,11385.5,2,Average,9.18,2.82,2.68,18.65,10.0,152.66,3.18,3.75,72.12
1965.6,4,2.5,27.8,8235.0,3,Good,6.84,0.78,2.88,26.53,10.0,101.61,4.78,2.58,66.58
2361.3,3,2.0,6.6,10557.4,1,Average,8.97,1.1,0.67,27.42,10.0,122.14,7.29,2.59,65.21
2052.7,3,2.0,4.5,10745.8,2,Average,7.19,4.44,2.05,19.34,9.6,123.78,4.5,3.11,59.69
1275.3,2,1.5,11.4,6472.8,2,Excellent,6.69,1.13,0.52,34.82,10.0,88.17,7.99,2.88,44.66
2831.9,6,4.0,46.1,15100.0,3,Average,5.4,0.83,2.18,38.93,10.0,113.53,4.58,2.95,75.22
1681.1,2,1.5,6.4,5524.5,0,,2.21,1.69,0.94,67.54,10.0,68.6,3.19,3.33,46.09
1158.9,1,1.0,42.5,6140.3,1,Average,8.7,0.48,2.3,11.36,10.0,126.3,4.64,3.33,40.89
1720.1,2,1.5,1.0,,1,Average,6.4,0.71,8.5,35.47,10.0,115.47,3.14,1.8,48.4
3378.8,4,3.0,1.6,13579.1,2,Excellent,9.0,0.71,2.22,8.0,10.0,137.76,4.41,3.47,97.6
2690.8,5,4.0,21.6,12059.6,3,Good,4.79,1.02,1.77,47.84,10.0,62.03,5.62,3.21,70.16
1768.6,4,3.0,3.8,5636.8,4,Good,10.0,6.75,1.52,21.25,8.99,128.57,4.69,3.57,64.35
